incident_id,incident_date,state,city_or_county,address,victims_killed,victims_injured,suspects_killed,suspects_injured,suspects_arrested,incident_url,source_url
3388388,"January 2, 2026",Tennessee,Memphis,High Point Terrace and Walnut Grove Rd,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3388388,https://www.actionnews5.com/2026/01/03/3-hospitalized-after-shooting-highpoint-terrace-area-police-say/
3387416,"January 1, 2026",Texas,Dallas,1311 Empire Central Pl,1,4,0,0,1,https://www.gunviolencearchive.org/incident/3387416,https://www.wfaa.com/article/news/crime/pinkhouse-dallas-shooting-arrest-zeethewizard-death/287-782a89ad-56f1-4361-bb59-e6d610a3fefb
3387357,"January 1, 2026",Mississippi,Jackson,2636 S Gallatin St,0,4,0,0,1,https://www.gunviolencearchive.org/incident/3387357,https://kingfish1935.blogspot.com/2026/01/one-down-one-to-go.html
3386935,"January 1, 2026",Texas,Houston,3108 Live Oak St,0,5,0,0,0,https://www.gunviolencearchive.org/incident/3386935,https://www.khou.com/article/news/crime/live-oak-party-shooting-houston/285-b6b72fe5-2853-4f8f-8aa7-0591cd631d1c
3387118,"December 31, 2025",South Carolina,Anderson,2507 Whitehall Ave,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3387118,https://www.wistv.com/2026/01/02/four-wounded-new-years-eve-shooting-anderson/
3387524,"December 31, 2025",Texas,Round Rock,1611 Chisholm Trail Rd,0,5,0,0,1,https://www.gunviolencearchive.org/incident/3387524,https://www.statesman.com/news/crime/article/round-rock-arrest-man-shooting-event-center-21280287.php
3386476,"December 30, 2025",California,Los Angeles (East Los Angeles),4700 block of Telegraph Rd,1,3,0,0,0,https://www.gunviolencearchive.org/incident/3386476,https://www.cbsnews.com/losangeles/news/east-los-angeles-deadly-shooting-arizona-avenue-telegraph-road/
3384390,"December 28, 2025",Arizona,Phoenix,W Washington St and N 1st Ave,1,3,0,0,1,https://www.gunviolencearchive.org/incident/3384390,https://www.abc15.com/news/crime/man-dies-one-week-after-four-people-were-shot-in-downtown-phoenix
3384449,"December 28, 2025",Florida,Fort Lauderdale,217 SW 2nd St,0,5,0,0,0,https://www.gunviolencearchive.org/incident/3384449,https://www.local10.com/news/local/2025/12/28/5-shot-overnight-in-fort-lauderdales-himmarshee-village-entertainment-district/
3384354,"December 28, 2025",Illinois,Chicago,400 block of N LaSalle Dr,1,3,0,0,0,https://www.gunviolencearchive.org/incident/3384354,https://www.cbsnews.com/chicago/video/victim-identified-in-river-north-shooting/
3384784,"December 27, 2025",Texas,El Paso (Socorro),10100 Cyan Vly,1,3,0,0,4,https://www.gunviolencearchive.org/incident/3384784,https://kfoxtv.com/news/local/security-footage-leads-to-charges-in-deadly-socorro-shooting
3383858,"December 26, 2025",District of Columbia,Washington,1245 5th St NW,0,5,0,0,0,https://www.gunviolencearchive.org/incident/3383858,https://twitter.com/killmoenewsdc/status/2004751543422087395
3383349,"December 26, 2025",California,San Jose,842 S First St,1,3,0,0,0,https://www.gunviolencearchive.org/incident/3383349,https://www.sjpd.org/Home/Components/News/News/2625/262
3383073,"December 25, 2025",California,Lancaster,E Angela Ct and 11th St E,1,4,0,0,0,https://www.gunviolencearchive.org/incident/3383073,https://www.facebook.com/reel/879928954935467
3382812,"December 24, 2025",Colorado,Aurora,1800 Billings St,2,3,0,0,0,https://www.gunviolencearchive.org/incident/3382812,https://www.denvergazette.com/2026/01/02/victims-identified-in-aurora-christmas-eve-shooting/
3384434,"December 24, 2025",Alabama,Jacksonville,720 Lynn Dr SE,0,4,0,0,1,https://www.gunviolencearchive.org/incident/3384434,https://abc3340.com/news/local/alabama-three-injured-in-late-night-multi-vehicle-crash-in-moody-police-department-december-31-2025-at-us-411-and-verbena
3382466,"December 24, 2025",Illinois,Chicago,7059 S Halsted St,1,3,0,0,0,https://www.gunviolencearchive.org/incident/3382466,https://www.cbsnews.com/chicago/news/chicagos-south-side-parking-lot-mass-shooting/
3382818,"December 24, 2025",Mississippi,Greenwood,308 E Market St,2,2,0,0,0,https://www.gunviolencearchive.org/incident/3382818,https://www.pressregister.com/two-dead-following-christmas-eve-shooting-694ccdc023814
3382473,"December 23, 2025",Georgia,Albany,1700 block of W Broad Ave,1,4,0,0,0,https://www.gunviolencearchive.org/incident/3382473,https://www.walb.com/2025/12/24/1-juvenile-dead-4-injured-after-overnight-shooting/
3379775,"December 20, 2025",Florida,Jacksonville,1200 block of Arlingwood Ave,0,5,0,0,1,https://www.gunviolencearchive.org/incident/3379775,https://www.jacksonville.com/story/news/crime/2025/12/23/jacksonville-police-make-arrest-in-airbnb-party-shooting-with-5-struck/87901148007/?gnt-cfr=1&gca-cat=p&gca-uir=true&gca-epti=z114301p000750c000750d00----v114301d--43--b--43--&gca-ft=87&gca-ds=sophi
3381708,"December 20, 2025",California,Oakland,MacArthur Blvd and 72nd Ave,0,4,0,0,2,https://www.gunviolencearchive.org/incident/3381708,https://kioncentralcoast.com/news/top-stories/2025/12/22/4-people-injured-in-oakland-shooting-2-juvenile-suspects-arrested/
3376484,"December 15, 2025",Maryland,Baltimore,3403 Belair Rd,1,4,0,0,0,https://www.gunviolencearchive.org/incident/3376484,https://foxbaltimore.com/news/local/surveillance-video-captures-deadly-mass-shooting-east-baltimore-crime
3375293,"December 14, 2025",New York,Brooklyn,2929 Atlantic Ave,0,6,0,0,0,https://www.gunviolencearchive.org/incident/3375293,https://abc7ny.com/post/nypd-searching-men-linked-shooting-6-teens-brooklyn-outside-event-space/18289936/
3375757,"December 14, 2025",Ohio,Cleveland,3547 E 93rd St,1,3,0,0,0,https://www.gunviolencearchive.org/incident/3375757,https://www.cleveland19.com/2025/12/14/cleveland-homicide-unit-investigates-early-morning-shooting-near-bars/
3374690,"December 13, 2025",Rhode Island,Providence,184 Hope St,3,8,1,0,0,https://www.gunviolencearchive.org/incident/3374690,https://www.wmur.com/article/brown-university-mit-shooter-autopsy-results/69823196
3371246,"December 8, 2025",Montana,Nye,1015 Stillwater River Rd,2,2,0,0,1,https://www.gunviolencearchive.org/incident/3371246,https://www.bozemandailychronicle.com/news/absarokee-mother-daughter-identified-as-victims-in-fatal-shooting/article_3bdc4e6f-afba-5c80-9ae8-49dfe29e306c.html
3370550,"December 7, 2025",California,San Jose,2229 Lincoln Ave,1,3,0,0,0,https://www.gunviolencearchive.org/incident/3370550,https://www.mercurynews.com/2025/12/07/san-jose-four-men-shot-early-sunday-morning/
3371075,"December 7, 2025",Florida,Clearwater,1270 S Highland Ave,1,4,0,0,0,https://www.gunviolencearchive.org/incident/3371075,https://www.wtsp.com/article/news/local/pinellascounty/clearwater-sports-bar-shooting-one-dead/67-f961fe48-0236-466c-94a8-347f217e2ae8
3370354,"December 6, 2025",Michigan,Muskegon,633 Jackson Ave,2,2,0,1,2,https://www.gunviolencearchive.org/incident/3370354,https://www.mlive.com/news/muskegon/2026/03/muskegon-double-homicide-officers-heard-gunshots-while-entering-home.html
3370170,"December 6, 2025",Maryland,Baltimore,1800 block of McHenry St,2,2,0,0,0,https://www.gunviolencearchive.org/incident/3370170,https://baltimorewitness.org/victims-named-in-mass-shooting-at-south-baltimore-home-and-royal-farms-murder/
3370518,"December 6, 2025",Texas,Dallas,2984 W Wheatland Rd,1,3,0,1,1,https://www.gunviolencearchive.org/incident/3370518,https://www.dallasnews.com/news/crime/2025/12/09/weekend-dallas-baby-shower-turns-chaotic-then-deadly-after-fight-led-to-gunfire/
3369496,"December 5, 2025",South Carolina,Union,683 Rice Ave Ext,0,4,0,0,1,https://www.gunviolencearchive.org/incident/3369496,https://www.audacy.com/989word/news/local/upstate-teen-arrested-in-connection-to-shooting-in-december
3365899,"November 29, 2025",California,Stockton,1943 Lucile Ave,4,13,0,0,0,https://www.gunviolencearchive.org/incident/3365899,https://stocktonia.org/news/public-safety/2025/12/09/stockton-shooting-50-shots-5-guns/
3361663,"November 24, 2025",Texas,Dallas,2026 Commerce St,1,3,1,0,0,https://www.gunviolencearchive.org/incident/3361663,https://www.cbsnews.com/texas/news/downtown-dallas-police-shooting-update-hyde-and-seek/
3362005,"November 23, 2025",Tennessee,Union City,202 Railroad St,1,6,0,0,1,https://www.gunviolencearchive.org/incident/3362005,https://www.wpsdlocal6.com/news/police-arrest-suspect-in-nov-23-union-city-volume-lounge-shooting/article_eaae9238-a28a-43d1-9c26-b66e6b442397.html
3360052,"November 22, 2025",Texas,Houston,15200 Vandalia Way,1,9,0,0,0,https://www.gunviolencearchive.org/incident/3360052,https://cityofhouston.news/investigation-into-fatal-shooting-at-15200-vandalia-way/
3360571,"November 22, 2025",Arizona,Phoenix,1950 W Baseline Rd,2,2,0,0,1,https://www.gunviolencearchive.org/incident/3360571,https://www.abc15.com/news/crime/pd-multiple-people-shot-suspect-in-custody
3359972,"November 21, 2025",Illinois,Chicago,175 N State St,0,7,0,0,1,https://www.gunviolencearchive.org/incident/3359972,https://cwbchicago.com/2026/02/17-year-old-accused-of-mass-shooting-outside-chicago-theatre-became-gunshot-victim-himself-2-months-later-prosecutors.html
3355968,"November 16, 2025",Florida,Jacksonville,A Philip Randolph Blvd,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3355968,https://www.firstcoastnews.com/article/news/crime/four-hurt-shooting-jacksonville-party/77-39389bd9-2bd0-413b-a036-360e4530292d
3355592,"November 15, 2025",Kansas,Carbondale,11222 S Topeka Ave,0,5,1,0,0,https://www.gunviolencearchive.org/incident/3355592,https://www.cjonline.com/story/news/crime/2025/11/17/heres-how-to-help-officers-trooper-hit-by-gunfire-in-osage-county/87328078007/
3356122,"November 15, 2025",New Mexico,Las Cruces,2400 block of Bugatti Dr,1,3,0,0,1,https://www.gunviolencearchive.org/incident/3356122,https://www.krqe.com/news/juvenile-defendant-in-fatal-house-party-shooting-ordered-held-without-bond/
3356624,"November 15, 2025",Mississippi,Mantee,Cousin Rd,0,5,0,0,0,https://www.gunviolencearchive.org/incident/3356624,https://www.wtva.com/news/clay-county-sheriff-releases-more-details-about-bonfire-shooting-that-wounded-5/article_16be3032-9f14-4af3-94aa-8bb32d87d007.html
3356033,"November 15, 2025",New Jersey,Newark,300 block of Chancellor Ave,3,2,0,0,4,https://www.gunviolencearchive.org/incident/3356033,https://www.nj.com/essex/2025/12/newark-officials-announce-arrests-in-november-shooting-that-killed-three.html
3351503,"November 8, 2025",California,San Francisco,Great Hwy and Fulton St,0,5,0,0,1,https://www.gunviolencearchive.org/incident/3351503,https://www.sanfranciscopolice.org/news/sfpd-arrests-richmond-district-shooting-suspect-26-016?fbclid=IwY2xjawP7P05leHRuA2FlbQIxMABicmlkETFZRnZvNGQ4NjVEdWt3ZlZtc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHtxVLM5DK2BgXUOA0QBz_TkWsaZgEs5adeLzATSwsXikFzIF2PZRQBE
3350555,"November 7, 2025",Delaware,Wilmington,4th St and Lombard St,0,5,0,0,0,https://www.gunviolencearchive.org/incident/3350555,https://nixle.us/GRX93
3346875,"November 2, 2025",California,Winnetka,Saticoy St and Oso Ave,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3346875,https://www.audacy.com/knxnews/news/local/4-injured-in-winnetka-shooting
3346630,"November 2, 2025",Ohio,Cincinnati,1905 Elm St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3346630,https://www.wlwt.com/article/cincinnati-otr-shooting-elm-findlay-4-hospitalized/69227850
3345850,"November 2, 2025",California,Elk Grove,8409 Elk Grove Florin Rd,2,2,0,0,1,https://www.gunviolencearchive.org/incident/3345850,https://www.abc10.com/article/news/crime/suspect-in-deadly-elk-grove-bar-shooting-custody-police-say/103-86a749b9-ff0e-4e50-9f8e-fa695061f426
3345956,"November 2, 2025",Ohio,Akron,933 Top Of The Hill Dr,1,7,0,0,3,https://www.gunviolencearchive.org/incident/3345956,https://www.cleveland19.com/2025/11/22/arraignment-1-3-arrested-deadly-airbnb-birthday-party-shooting-bath-township/
3345889,"November 2, 2025",District of Columbia,Washington,2335 Bladensburg Rd NE,0,5,0,0,1,https://www.gunviolencearchive.org/incident/3345889,https://dcwitness.org/nightclub-mass-shooter-accepts-plea-deal/
3345818,"November 2, 2025",Illinois,Chicago,3400 block of N Clark St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3345818,https://www.fox32chicago.com/news/4-shot-lakeview-sun
3346551,"November 1, 2025",Florida,Gretna,181 Beech Ave,1,3,0,0,1,https://www.gunviolencearchive.org/incident/3346551,https://www.wctv.tv/2025/11/04/suspect-arrested-connection-with-gretna-memorial-shooting/
3345842,"November 1, 2025",California,Sacramento,3300 block of Paumanok Way,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3345842,https://www.abc10.com/article/news/local/sacramento/4-hurt-north-natomas-shooting-sacramento/103-69854e20-7a5a-4a27-a83a-d52c0d9d3911
3345920,"November 1, 2025",Arizona,Tucson,W Drexel Rd and S 12th Ave,1,3,0,0,0,https://www.gunviolencearchive.org/incident/3345920,https://www.kold.com/2025/11/02/gunfire-tucson-house-party-kills-one-three-others-wounded/
3345289,"October 31, 2025",Texas,San Antonio,1200 block of Lee Hall St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3345289,https://www.ksat.com/news/local/2025/11/01/4-hospitalized-after-north-side-halloween-party-shooting-sapd-says/
3345118,"October 31, 2025",Oklahoma,Oklahoma City,NW 11th St and N Rockwell Ave,0,5,0,0,0,https://www.gunviolencearchive.org/incident/3345118,https://www.koco.com/article/five-juveniles-hospitalized-after-being-shot-at-halloween-party/69224666
3342227,"October 26, 2025",Tennessee,Nashville,600 block of Cleveland St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3342227,https://www.wsmv.com/2025/10/27/4-injured-drive-by-shooting-turned-shootout-east-nashville/
3341621,"October 26, 2025",Washington,Pasco,5500 block of Robert Wayne Dr,0,6,0,0,2,https://www.gunviolencearchive.org/incident/3341621,https://www.tri-cityherald.com/news/local/crime/article312685369.html
3340387,"October 25, 2025",North Carolina,Maxton,298 Dixon Dr,2,11,0,0,0,https://www.gunviolencearchive.org/incident/3340387,https://www.wmbfnews.com/2025/11/25/1-wanted-5-arrested-hosting-party-where-nc-mass-shooting-occurred-deputies-say/
3341164,"October 25, 2025",Pennsylvania,Lincoln University,1570 Baltimore Pike,1,6,0,0,1,https://www.gunviolencearchive.org/incident/3341164,https://6abc.com/post/multiple-victims-injured-shooting-lincoln-university/18071874/
3340194,"October 24, 2025",District of Columbia,Washington,Howard Pl NW and Georgia Ave NW,0,5,0,0,3,https://www.gunviolencearchive.org/incident/3340194,https://nextdoor.com/agency-post/dc/washington/metropolitan-police-department/mpd-arrests-suspect-in-shooting-near-howard-university-439528884/
3336200,"October 20, 2025",California,Buena Park,Beach Blvd and Commonwealth Ave,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3336200,https://www.ocregister.com/2025/10/20/3-youths-1-adult-injured-in-buena-park-shooting/
3337769,"October 20, 2025",Delaware,Dover,100 block of Mifflin Rd,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3337769,https://www.wmdt.com/2025/10/drive-by-shooting-in-dover-leaves-four-injured-police-investigating/
3336659,"October 19, 2025",Alabama,Pinson,AL-75 and Clay-Palmerdale Rd,1,3,0,0,1,https://www.gunviolencearchive.org/incident/3336659,https://abc3340.com/news/local/new-court-documents-detail-chaotic-moments-in-deadly-pinson-shooting-that-killed-teen
3335652,"October 18, 2025",Mississippi,Gautier,2726 Ladnier Rd,1,3,0,0,3,https://www.gunviolencearchive.org/incident/3335652,https://www.fox10tv.com/2025/10/21/gpd-3-teens-arrested-charged-with-murder-following-shooting-gautier-apartment-complex/
3335079,"October 18, 2025",Ohio,Cleveland,7025 Fleet Ave,2,2,0,0,0,https://www.gunviolencearchive.org/incident/3335079,https://www.cleveland19.com/2025/10/18/2-dead-2-critically-injured-slavic-village-shooting-police/
3335450,"October 18, 2025",Texas,Dallas,900 block of N Haskell Ave,0,4,0,0,2,https://www.gunviolencearchive.org/incident/3335450,https://www.fox4news.com/news/18-year-old-arrested-after-4-shot-early-morning-dallas-attack
3334505,"October 17, 2025",Oklahoma,Bethany,N Rockwell Ave and NW 16th St,0,4,0,0,3,https://www.gunviolencearchive.org/incident/3334505,https://okcfox.com/news/local/4-injured-3-arrested-in-bethany-after-fight-leads-to-shooting-crime-rockwell#
3334113,"October 17, 2025",Illinois,Chicago,1100 block of N Dearborn St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3334113,https://abc7chicago.com/post/chicago-shooting-heavy-police-presence-reported-gold-coast-witness-reports-hearing-shots/18024467/
3334403,"October 17, 2025",Texas,Mabank,7000 block of Broken Bow Dr,3,2,1,0,0,https://www.gunviolencearchive.org/incident/3334403,https://www.dallasnews.com/news/crime/2025/10/27/suspect-in-triple-homicide-who-crashed-into-ennis-buc-ees-dies-officials-say/
3329357,"October 12, 2025",South Carolina,Anderson,208 W Franklin St,2,3,0,0,4,https://www.gunviolencearchive.org/incident/3329357,https://www.wyff4.com/article/four-charged-2-dead-anderson-bar-shooting/69057184
3329781,"October 12, 2025",Texas,Dallas,8300 La Prada Dr,2,3,0,0,1,https://www.gunviolencearchive.org/incident/3329781,https://www.fox4news.com/news/suspect-arrested-dallas-party-shooting-killed-2-injured-3
3330656,"October 12, 2025",Kansas,Wichita,E Morris St and S Clifton Ave,0,4,0,0,1,https://www.gunviolencearchive.org/incident/3330656,https://www.ksn.com/top-stories/wichita-teen-charged-after-shooting-leaves-four-wounded/
3329440,"October 12, 2025",South Carolina,Saint Helena Island,7 Dr Martin Luther King Jr Dr,3,15,1,1,1,https://www.gunviolencearchive.org/incident/3329440,https://www.islandpacket.com/news/local/crime/article314936262.html
3331319,"October 10, 2025",South Carolina,Kingstree,Jericho Rd,0,4,0,0,0,https://www.gunviolencearchive.org/incident/3331319,https://www.counton2.com/news/williamsburg-county-deputies-investigating-2-cedar-hill-shootings/
